,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
48,B13AL,2018,699.5,Q54,05L,405843.0,287564.0,E01033619,E02006898,A1,E12000005,E08000025,126.0,5.0194280730669165,0.041003798777717926,8.482035697218764,8.585948575251026,3.7669908406395414,6.404226736515483,0.22139723098682962,0.05950587819893144,0.047608114364788436,24.098501133436447,-0.5764613812343956,-1.174320237825629,-0.23452338314365093,-0.22827514254268017,2.236923596197863,-0.05149663904561996,-0.7053272356938498,0.020860137822128172,-0.37303936304068624,-0.0010683232069062924,-3.0365632225151122
49,B144DU,2018,766.0,Q54,13P,409675.0,280082.0,E01008937,E02001941,A1,E12000005,E08000025,17.0,5.397529157168017,0.0,8.0198067391591,8.075857360232025,1.318134947699331,5.9714943223495816,0.5192946217262956,0.0,0.021914471068304135,21.28231040917525,-0.35914352387747783,-1.4485446298770457,-0.5049097545592901,-0.5251996959097847,-0.6611727101674055,-0.4029671285135411,0.0686440370518161,-0.07757956823376304,-0.5485644482705714,-1.074020764634091,-2.8903878291168263
50,B144JU,2018,599.8333333333334,Q54,13P,409072.0,279668.0,E01008939,E02001937,A1,E12000005,E08000025,-99.0,6.226726466646544,0.04633062183839264,6.2115595139460416,6.296109481928922,1.1318269592284291,4.428838970370805,0.7600577155429492,0.024092761380176977,0.018211061365085622,18.913982976936218,0.11744697056768251,-1.138695616231476,-1.562665650901565,-1.5611925307432875,-0.8816587317379064,-1.6559304238224537,0.6941739139295608,-0.03772326461934233,-0.5738641419067619,-1.9763398720114786,-2.4998546690036245
51,B145DJ,2018,391.5833333333333,Q54,04X,407939.0,279088.0,E01008947,E02001948,A1,E12000005,E08000025,-49.0,5.030442982031928,0.0008125325013000521,7.92899011899771,8.165574343260609,1.914156438129794,7.523117581965164,0.6211624003991653,0.0008125325013000521,0.11289580715598829,23.256078810789262,-0.5701304382249393,-1.4431105911334912,-0.5580340254676929,-0.4729753596913808,0.04418838719669341,0.8572800096123852,0.333308101800771,-0.0762354075725013,0.07297087028445494,-0.32202637480839386,-2.156172824537086
52,B145SB,2018,846.9166666666666,Q54,04X,406982.0,278592.0,E01008980,E02001947,A1,E12000005,E08000025,106.0,6.2454666931377,0.006431312926753747,7.7333810024914404,7.794040626278158,1.8807035937747123,6.700559432334498,0.780090679503053,0.0008089829466394849,0.09299993647498679,23.408101320901512,0.1282181268501976,-1.4055334228668834,-0.6724579236370546,-0.6892454692868284,0.004598648599836963,0.1891883529617686,0.7462218307460926,-0.07624127954898484,-0.06294696576191874,-0.26410667428114404,-1.3595271798683253
53,B146AA,2018,962.9166666666666,Q54,04X,407372.0,281038.0,E01008981,E02001936,A1,E12000005,E08000025,29.0,5.0812215618453145,0.0005503819650837681,7.8193251689000425,7.88132031565993,1.6892241316223053,5.3972641094769385,0.4030936320904035,0.028946535710132792,0.06959982853695218,20.48162066837011,-0.5409448774617182,-1.4448637962891786,-0.6221838529749474,-0.6384398838843494,-0.22200754885281468,-0.8693638378394124,-0.23325933853516057,-0.029693736566581638,-0.22280385693211904,-1.379078942981707,-3.110005489669107
54,B147AG,2018,492.5833333333333,Q54,13P,407553.0,282043.0,E01009178,E02001930,A1,E12000005,E08000025,66.0,6.153287387648484,0.014347478001444583,5.261444775131458,5.317827516446193,1.60019323242594,4.418900217977608,0.6230341499755282,0.0,0.03097560617232815,18.127589982475197,0.07523703262987853,-1.3525918511175508,-2.1184466598089133,-2.1306513395118962,-0.3273710865183871,-1.6640027984678114,0.338171119896642,-0.07757956823376304,-0.48666367020415585,-2.275951072367783,-3.6340782765408455
55,B147NH,2018,194.83333333333334,Q54,04X,406442.0,281072.0,E01008963,E02001933,A1,E12000005,E08000025,-13.0,5.7204002698397955,0.0029147720648245307,5.375139055380598,5.517688242598102,1.5516129669611365,3.8907919658772996,1.0853057298314743,0.0,0.01989529735849445,17.768713947172632,-0.17356971475950828,-1.4290512750837987,-2.051939827315503,-2.014312231719047,-0.38486335803655797,-2.0929386946047317,1.5392052146469604,-0.07757956823376304,-0.5623583518216798,-2.41268077427695,-2.7176659269708363
56,B151LZ,2018,1208.8333333333333,Q54,04X,406314.0,286081.0,E01033624,E02006895,A1,E12000005,E08000025,-73.0,5.495110144428765,0.008474905781061923,6.6239441847378835,6.706210902047949,1.7152368965835711,5.662106539432489,0.4338212911794242,0.002651850573825209,0.06088252804112406,20.023612530027087,-0.30305775220958103,-1.3918663231156816,-1.3214362929857286,-1.3224721265906274,-0.19122276553015105,-0.6542556198248858,-0.1534253884807818,-0.0731926505225614,-0.28235574277596576,-1.5535774050336992,-3.526369983695199
57,B152QU,2018,1786.9166666666667,Q54,13P,404311.0,284212.0,E01008992,E02001905,A1,E12000005,E08000025,-30.0,9.47566173855767,0.021872881794829917,5.418673329030235,5.436850180957045,0.6316907316018245,4.132555992364252,0.26275192604984593,0.0,0.42237901512026665,19.961383451325467,1.9848091170201647,-1.3022636049135934,-2.026473931942454,-2.0613681398411647,-1.473544500983337,-1.8965750344225119,-0.5978830385745655,-0.07757956823376304,2.187192891206696,-1.5772863255075367,0.1329076566637739
58,B160HH,2018,184.41666666666666,Q54,05L,404035.0,287520.0,E01009152,E02001879,A1,E12000005,E08000025,-101.0,2.105076842777454,0.0,10.142524638498887,10.34276927876087,5.73502593776607,9.516416966489373,0.01257064334188269,0.0,0.0,27.71185966913565,-2.251517580710022,-1.4485446298770457,0.7367995333028233,0.7943717632980944,4.565992963743069,2.4762618270138397,-1.2478824404289193,-0.07757956823376304,-0.6982722712385295,1.375600461769403,-4.929424727190185
59,B160HZ,2018,0.0,Q54,04X,403903.0,287549.0,E01009152,E02001879,A1,E12000005,E08000025,-101.0,2.639767061697968,0.014110732895725895,6.716557941493808,6.7756395944078145,3.1393296284668635,6.198521795859504,0.39173746015986727,0.0,0.06654880906035754,19.159106273487744,-1.9441983541551535,-1.3541751503391375,-1.2672607654776213,-1.2820576225512914,1.4941184985641343,-0.2185726745159104,-0.26276396367060756,-0.07757956823376304,-0.2436467731152277,-1.8829493082190933,-5.164421432065181
60,B160LU,2018,433.3333333333333,Q54,05L,403691.0,287139.0,E01009140,E02001886,A1,E12000005,E08000025,18.0,4.467163579041228,0.0,10.019784622777223,10.294899988677576,3.1413887803927634,8.053994386503936,0.027419105015367564,0.0,0.0708908888530232,25.98486583963087,-0.8938816203783642,-1.4485446298770457,0.6650012893810406,0.7665070066438309,1.496555400060829,1.2884645574537075,-1.2093044496945418,-0.07757956823376304,-0.21398403058828958,0.7176257622103213,-3.0767872921281736
61,B168HA,2018,322.5833333333333,Q54,05L,405400.0,286352.0,E01033639,E02006897,A1,E12000005,E08000025,-107.0,5.15992885583132,0.06569124745402888,8.954183575050216,9.075986564330007,3.394682583958348,6.061457938405069,0.9532981309161714,0.0,0.20372318100143827,24.711045320894943,-0.49570697361369254,-1.009216008306271,0.041665179326210416,0.056976410034579074,1.796315724322814,-0.32989759377514266,1.1962344719661964,-0.07757956823376304,0.693454402007287,0.23230748325167205,0.364162733854336
62,B169AL,2018,1168.8333333333333,Q54,04X,404739.0,286301.0,E01008987,E02001890,A1,E12000005,E08000025,56.0,6.144860311453296,0.0006108138483715703,6.681990286191767,6.851867462459746,2.0244683636141585,4.868008231259104,0.4725968614044464,0.05658201238748772,0.06108594211932997,20.41899405642661,0.07039347565654787,-1.4444596411389459,-1.2874815299331859,-1.237685312248705,0.17473693630320591,-1.2992318497597792,-0.05268205076975616,0.016023229272300946,-0.28096612772596874,-1.4029393213304495,-2.9293764269545273
63,B170HG,2018,968.5,Q54,04X,403747.0,284516.0,E01009069,E02001901,A1,E12000005,E08000025,33.0,5.540788505945311,0.17201463999826946,6.131637753577249,6.217524741162417,1.3759177595677698,4.56384321782969,0.5574672877781288,0.026838502548436144,0.04235894326036271,18.454394654830022,-0.27680359936590393,-0.29814853284269144,-1.6094168429384745,-1.6069367787650752,-0.5927896933757308,-1.546278344659206,0.16782096120981113,-0.03318102506772362,-0.4088988631847023,-2.151440374973554,-2.4561478380162853
64,B178DP,2018,1118.0833333333333,Q54,13P,402853.0,286214.0,E01009147,E02001886,A1,E12000005,E08000025,-121.0,4.597517380786167,0.09612813085697676,8.838529053943438,8.988286573460728,2.1161270356318176,6.501867607506431,0.20443462362765993,0.0,0.06014411119759352,22.50436135186978,-0.8189593044032956,-0.8056608232767105,-0.025988319561322925,0.005926166759580203,0.28321030935325864,0.027808454808767872,-0.7493980171608265,-0.07757956823376304,-0.2874002075838669,-0.6084263958945693,-2.7330717538988822
65,B178LG,2018,151.16666666666666,Q54,04X,402936.0,286530.0,E01009147,E02001886,A1,E12000005,E08000025,-121.0,2.325880970071482,0.09717058095302221,10.107271876800018,10.232840369523073,3.901032704754673,7.334400474623543,0.5160289864205588,0.0,0.04389565868997671,24.40735408634635,-2.1246079212120037,-0.7986891462040158,0.7161780076456034,0.7303820467209334,2.395555319857179,0.7040016973875449,0.06015954543666543,-0.07757956823376304,-0.3984008538660322,0.11660287250147755,-2.608735897358216
66,B179DB,2018,2086.0,Q54,13P,402732.0,284568.0,E01009072,E02001901,A1,E12000005,E08000025,-65.0,5.351740800793869,0.004779133479073013,7.3568048498738206,7.427727960949134,1.306206338665409,5.720575158192865,0.4048290329010808,0.049850943001172654,0.09682246126334522,20.265709367982602,-0.3854608975046428,-1.4165828358019186,-0.8927406594815643,-0.9024764000361115,-0.6752896118115352,-0.6067667020052374,-0.2287505700265486,0.004888119399364694,-0.036833542238141226,-1.4613399045304913,-2.9652161262079977
67,B184HL,2018,934.5,Q54,13P,404035.0,287597.0,E01009152,E02001879,A1,E12000005,E08000025,-101.0,4.645259990727308,0.02728456912477337,7.015632172525198,7.100566358207863,2.387446595506996,6.809238337455739,0.17598663611967644,0.0,0.03610537053265327,21.145782487142355,-0.7915187015240356,-1.2660714297429227,-1.092313707958863,-1.0929174621688895,0.6043031987248842,0.27745867135570335,-0.8233091213969262,-0.07757956823376304,-0.45161989240412326,-1.1260371163698573,-4.503016175470661
68,B187AL,2018,1746.0833333333333,Q54,04X,404351.0,287754.0,E01009345,E02001879,A1,E12000005,E08000025,-37.0,4.2400270901366115,0.0406525441536637,6.364610656303921,6.469656726988137,2.419394247338096,4.599609523478164,0.29398510621896257,0.0,0.0677870956590859,18.063325238313634,-1.0244308760454703,-1.1766693515323536,-1.473136550005589,-1.4601705238746154,0.6421116185815503,-1.5172285195450905,-0.516735687309151,-0.07757956823376304,-0.23518746828746273,-2.3004355696540704,-4.490773475282817
69,B187BA,2018,330.4166666666667,Q54,05L,405252.0,287211.0,E01009141,E02006898,A1,E12000005,E08000025,11.0,4.712826340762339,0.0,7.974714818246664,8.092030167411512,2.844660524536259,5.196168540032222,0.5275586887147977,0.0,0.0857512196704572,21.37324426145713,-0.7526841807134204,-1.4485446298770457,-0.531286814375825,-0.5157854903577784,1.1453926122581335,-1.0326960863810433,0.09011502217615495,-0.07757956823376304,-0.11246628150241762,-1.0393754907988748,-2.8169451285082707
70,B191BP,2018,893.0,Q54,05L,405491.0,289257.0,E01009355,E02001865,A1,E12000005,E08000025,60.0,5.103327000885709,0.01589899270939894,8.428623391191561,8.50948140516748,3.2136271781338075,5.591192152687179,0.5756258400663199,0.2360381970137296,0.04154794270452152,23.245190766663626,-0.5282395273577551,-1.3422156618319177,-0.26576755199940877,-0.2727867507723135,1.5820458669660518,-0.711853140610875,0.21499894350372603,0.3128949770593325,-0.41443918068825336,-0.3261746568925318,-2.029787200087181
71,B191HL,2018,648.0833333333334,Q54,05L,406200.0,289831.0,E01009047,E02001866,A1,E12000005,E08000025,-43.0,3.2640949514204394,0.012297103751890902,8.246950681998745,8.450123568991748,3.4470612155883873,7.009369766099795,0.37426969783187247,0.03763385608006647,0.04309826386144605,22.594850159764196,-1.5853588665477212,-1.3663043033493492,-0.37203918160499766,-0.30733900040213774,1.858303168866653,0.4400078331027446,-0.3081471951499353,-0.015322429235048405,-0.40384822439362356,-0.5739506814070071,-3.9863200190778154
72,B191HS,2018,352.0,Q54,04X,406174.0,289545.0,E01009047,E02001866,A1,E12000005,E08000025,-43.0,2.155113125067125,0.005072699628069871,6.2903739228434326,6.358981171903092,4.077349227318649,5.810531585274865,0.1390610769825714,0.0,0.028578349514593263,18.54610888617437,-2.2227586638104615,-1.4146195299342856,-1.5165622173856508,-1.5245948636685467,2.6042169500767987,-0.5337030062378699,-0.9192459200753186,-0.07757956823376304,-0.5030404321258255,-2.1164977812114247,-6.661838977848201
73,B191TT,2018,312.5833333333333,Q54,04X,406181.0,289372.0,E01008905,E02001866,A1,E12000005,E08000025,70.0,2.181325914934203,0.0,8.085182050934423,8.161372740613894,4.619443083324157,7.0143318438062705,0.36600449964898646,0.0,0.007137799705204802,22.342478082327514,-2.207692567549978,-1.4485446298770457,-0.46666768204765385,-0.475421116357187,3.245757436931092,0.44403809250365994,-0.32962111924582693,-0.07757956823376304,-0.649510681177016,-0.6701029889552738,-5.188369682440817
74,B192JA,2018,1556.8333333333333,Q54,05L,406580.0,288901.0,E01008909,E02001867,A1,E12000005,E08000025,-82.0,4.039442474711415,0.033798226198249876,8.23366937169711,8.442316898581504,3.2115085481131764,6.113343674790151,0.1404134438510921,0.11783535894985879,0.01574400088256844,22.09865862519545,-1.1397191433261569,-1.2225095231818128,-0.3798082433167067,-0.3118832702436784,1.5795385761715848,-0.2877553724700455,-0.9157323172745359,0.11735374674456842,-0.5907177658348391,-0.7629967974404669,-4.063208273116454
75,B202BT,2018,125.5,Q54,05L,405512.0,289727.0,E01009355,E02001865,A1,E12000005,E08000025,60.0,2.534812708011996,0.0,8.856143950504574,9.24488430906082,3.078918860417556,6.764661738505459,0.5074873219381785,0.0,0.10961752162734933,22.130764937934007,-2.0045220512361617,-1.4485446298770457,-0.015684274604856312,0.15529193859556376,1.4226254293912555,0.2412530196897214,0.037967330478407516,-0.07757956823376304,0.0505753952565523,-0.750764477256579,-3.2868115850164474
76,B202ES,2018,1913.0833333333333,Q54,05L,404970.0,290574.0,E01009265,E02001858,A1,E12000005,E08000025,-26.0,3.8244120120293554,0.01521094233192634,7.594388532992453,7.758123336710322,2.9223199581763173,5.627160967244823,0.20467495279241002,0.0,0.02958214665557644,20.351902169285154,-1.263310324048709,-1.3468171914971567,-0.7537632352724173,-0.7101529557305802,1.2372985992276029,-0.6826388353166353,-0.7487736146809731,-0.07757956823376304,-0.4961830325468138,-1.4285009438044622,-4.642816686737996
77,B202NR,2018,560.0,Q54,05L,405039.0,291350.0,E01009262,E02006809,A1,E12000005,E08000025,1.0,2.965628420861469,0.026743567832793514,9.352751897797388,9.438225089744188,2.673247188687876,5.846778986220407,0.2022689043044382,0.0,0.06109989351581207,21.152892157651173,-1.7569058671812476,-1.2696895274512947,0.2748124987871311,0.2678357802885007,0.9425336539518934,-0.5042624297170979,-0.755024802064323,-0.07757956823376304,-0.28087081932504093,-1.1233283728659242,-3.8722348039671686
78,B202QR,2018,479.6666666666667,Q54,05L,405596.0,289624.0,E01009048,E02001866,A1,E12000005,E08000025,100.0,4.321603349265131,0.05959787219131551,8.629294795004546,8.697819352187583,2.80100189140988,5.893055670979549,0.4629345121415806,0.0,0.018193047116435386,22.236012648175038,-0.9775440021631877,-1.0499671625107134,-0.14838240817016476,-0.16315506303791757,1.0937248421091104,-0.4666759478386857,-0.07778593213686019,-0.07757956823376304,-0.5739872055179904,-0.7106657060033075,-2.9200189336004327
79,B210HL,2018,712.25,Q54,05L,403606.0,289757.0,E01009354,E02001862,A1,E12000005,E08000025,3.0,2.181439228369905,0.03476021820522514,10.398375507284602,10.44393482118596,5.853217728155625,6.992240949421164,0.09953710370700623,0.07492118429298993,0.03177464998170791,25.680051233337874,-2.207627439376344,-1.2160759321211116,0.8864625668022919,0.8532603162005243,4.705866931892092,0.4260956014672918,-1.0219336939565222,0.04636145376922994,-0.4812050347305722,0.6014931532974304,-4.027220330214796
80,B219NH,2018,323.8333333333333,Q54,05L,404062.0,289724.0,E01009275,E02001865,A1,E12000005,E08000025,-14.0,1.69453504822944,0.007774232577782175,10.259956568267427,10.50386498780747,4.498340792563414,8.477102658600916,0.23240163011786166,0.0,0.0,25.414019349896886,-2.487481101837569,-1.396552271464948,0.805492748699235,0.8881457198957141,3.102439039732678,1.632118202578705,-0.6767365562652574,-0.07757956823376304,-0.6982722712385295,0.5001365383578074,-4.448476049144353
81,B219RY,2018,1934.1666666666667,Q54,05L,404513.0,289468.0,E01033635,E02001865,A1,E12000005,E08000025,-88.0,2.854973964624562,0.08983694840703155,7.810856810256179,7.97097892523993,3.9695205040131682,7.240878406376286,0.38946648728441086,0.0,0.052737440198918205,22.51565523594539,-1.8205057624144743,-0.8477348684639155,-0.6271375209043051,-0.5862495269026762,2.4766071443578936,0.6280419448317452,-0.2686642092633093,-0.07757956823376304,-0.3379985810146249,-0.6041234911275991,-3.938732516292763
82,B235DD,2018,833.4166666666666,Q54,13P,409281.0,293041.0,E01009121,E02001840,A1,E12000005,E08000025,-25.0,5.608435250133218,0.03955747661004976,8.170946670699108,8.285764995090531,1.352835191342568,5.910758503216715,0.03230166547342044,0.024273139665609293,0.09049231420023984,21.25392622153211,-0.23792287111029076,-1.1839929225270966,-0.41649863934777637,-0.403012273555558,-0.6201067380036872,-0.45229749383875056,-1.1966190027941968,-0.037424867453646156,-0.08007768593345406,-1.0848349766003706,-3.139049623374243
83,B235TJ,2018,199.08333333333334,Q54,13P,411724.0,292952.0,E01009003,E02001844,A1,E12000005,E08000025,33.0,4.717009554932809,0.0,8.102895888993134,8.177654420484627,2.0504005512933587,5.553769588966574,0.7822222307517924,0.0,0.04257386331583508,21.281056346429164,-0.7502798312454655,-1.4485446298770457,-0.45630576007581397,-0.46594353591404297,0.2054263605138024,-0.7422481985206871,0.7517598431093909,-0.07757956823376304,-0.40743064551626595,-1.074498555315497,-2.3980183676771922
84,B236DJ,2018,1801.0833333333333,Q54,13P,409777.0,291788.0,E01009408,E02001852,A1,E12000005,E08000025,55.0,6.083310582932204,0.009259882182167098,6.441294111747996,6.5497870648121,1.6230975566508103,5.015356369416364,0.9224754516201408,0.0,0.11711361587726517,20.203286907613784,0.035017075837691314,-1.3866165735123654,-1.428279643263585,-1.413526582420636,-0.30026498459248263,-1.1795539135919,1.1161536486163735,-0.07757956823376304,0.10178466001223468,-1.4851225023054293,-1.6247673397004652
85,B240SY,2018,5534.5,Q54,13P,412777.0,291341.0,E01009098,E02001851,A1,E12000005,E08000025,-8.0,5.710587621200722,0.011676298839643467,7.046909788324058,7.099154452284508,1.6643876966483708,5.772656240043777,0.6415139583178299,0.03181790161192386,0.13190177485072221,20.931794168946777,-0.17920964510329296,-1.3704561101262398,-1.074017491560204,-1.093739333872116,-0.25140020550882564,-0.564465818755153,0.3861837619251052,-0.02494367785126807,0.20280937006432417,-1.207565432782119,-2.079355634963487
86,B248RD,2018,258.6666666666667,Q54,13P,411042.0,290838.0,E01008999,E02001857,A1,E12000005,E08000025,77.0,5.242338360625921,0.01618862236010662,8.09957835884501,8.159043567083097,1.572035429298409,8.247297808166715,0.10442194100467635,0.0,0.06997841847097014,23.34132572853893,-0.44834118239840304,-1.3402786823994524,-0.45824638911510784,-0.4767769303566899,-0.3606944133317427,1.4454679295227895,-1.0092423315681227,-0.07757956823376304,-0.22021753510656572,-0.2895477902666299,-3.572436230062997
87,B249JN,2018,1011.5833333333334,Q54,13P,411494.0,292321.0,E01033632,E02001849,A1,E12000005,E08000025,107.0,5.776895981947608,0.02163922405710966,6.507496696207212,6.554792834438348,1.3057992278670627,4.492973553907839,0.7478425958830476,0.0758974381860757,0.10727971164143806,18.97584085628709,-0.14109816780715875,-1.3038262564967258,-1.389553647676017,-1.4106127194354112,-0.6757714067200761,-1.603839541028218,0.6624376449865976,0.047976456340068536,0.03460474086965568,-1.9527723763517388,-2.110518301542974
88,B258AA,2018,665.25,Q54,13P,412490.0,284975.0,E01008887,E02001904,A1,E12000005,E08000025,-52.0,4.745051290057518,0.01465104435121137,7.767953605090617,7.831557141412269,1.4448956500122954,5.566775604990402,0.28556220569189594,0.0,0.025200619987083273,19.88849293651559,-0.7341625280952782,-1.350561666105588,-0.6522342652007097,-0.6674070722078451,-0.511157870901223,-0.731684555335479,-0.538619340015748,-0.07757956823376304,-0.5261152548108907,-1.6050571917164151,-3.894445429469113
89,B258BY,2018,118.75,Q54,13P,411756.0,285041.0,E01008884,E02001904,A1,E12000005,E08000025,-124.0,3.169612651949261,0.0,12.6379204867742,12.76701688605408,2.48061070866943,8.72198147285718,0.17364040222299812,0.0,0.0,27.312862121752953,-1.6396636325021634,-1.4485446298770457,2.196511256023837,2.2055284679278633,0.7145581847451816,1.8310117309797844,-0.8294049036750574,-0.07757956823376304,-0.6982722712385295,1.223584694904028,-2.4879365375986953
